serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211002_161601_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_161701_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_161801_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_161901_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_162001_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_162101_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_162201_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_162301_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_162401_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_162501_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_162601_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_162701_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_162801_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_162901_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_163001_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_163101_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_163201_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_163301_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_163401_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_163501_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_163601_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_163701_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_163801_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_163901_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_164001_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_164101_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_164201_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_164301_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
20211002_164401_2_4,1,2,4,2,22,1,1,1,1,1,1,1,1,1
