serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211012_080801_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_080901_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_081001_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_081101_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_081201_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_081301_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_081401_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_081501_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_081601_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_081701_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_081801_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_081901_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_082001_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_082101_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_082201_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_082301_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_082401_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_082501_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_082601_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_082701_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_082801_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_082901_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_083001_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_083101_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_083201_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_083301_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_083401_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_083501_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_083601_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_083701_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_083801_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_083901_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_084001_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_084101_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_084201_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_084301_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_084401_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_084501_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_084601_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_084701_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_084801_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_084901_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
20211012_085001_1_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
