serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211012_232801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_232901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_233001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_233101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_233201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_233301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_233401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_233501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_233601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_233701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_233801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_233901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_234001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_234101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_234201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_234301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_234401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_234501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_234601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_234701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_234801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_234901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_235001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_235101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_235201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_235301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_235401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_235501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_235601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_235701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_235801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211012_235901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_000001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_000101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_000201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_000301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_000401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_000501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_000601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_000701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_000801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_000901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_001001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_001101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_001201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_001301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_001401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_001501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_001601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_001701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_001801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_001901_2_4,2,2,4,2,24,1,1,0,1,1,1,1,1,0
20211013_002001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_002101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_002201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_002301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_002401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_002501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_002601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_002701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_002801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_002901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_003001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_003101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_003201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_003301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_003401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_003501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_003601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_003701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_003801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_003901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_004001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_004101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_004201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_004301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_004401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_004501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_004601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_004701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_004801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_004901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_005001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_005101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_005201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_005301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_005401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_005501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_005601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_005701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_005801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_005901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_010001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_010101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_010201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_010301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_010401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_010501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_010601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_010701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_010801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_010901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_011001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_011101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_011201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_011301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_011401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_011501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_011601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_011701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_011801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_011901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_012001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_012101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_012201_2_4,2,2,4,2,24,1,1,1,0,1,1,1,1,0
20211013_012301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_012401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_012501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_012601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_012701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_012801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_012901_2_4,2,2,4,2,24,1,0,1,1,1,1,1,1,0
20211013_013001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_013101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_013201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_013301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_013401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_013501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_013601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_013701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_013801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_013901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_014001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_014101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_014201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_014301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_014401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_014501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_014601_2_4,2,2,4,2,24,1,0,1,1,1,1,1,1,0
20211013_014701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_014801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_014901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_015001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_015101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_015201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_015301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_015401_2_4,2,2,4,2,24,1,1,1,0,1,1,1,1,0
20211013_015501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_015601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_015701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_015801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_015901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_020001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_020101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_020201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_020301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_020401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_020501_2_4,2,2,4,2,24,1,1,0,1,1,1,1,1,0
20211013_020601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_020701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_020801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_020901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_021001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_021101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_021201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_021301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_021401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_021501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_021601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_021701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_021801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_021901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_022001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_022101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_022201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_022301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_022401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_022501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_022601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_022701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_022801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_022901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_023001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_023101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_023201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_023301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_023401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_023501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_023601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_023701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_023801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_023901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211013_024001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
