serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211001_075301_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_075401_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_075501_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_075601_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_075701_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_075801_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_075901_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_080001_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_080101_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_080201_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_080301_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_080401_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_080501_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_080601_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_080701_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_080801_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_080901_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_081001_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_081101_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_081201_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_081301_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_081401_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_081501_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_081601_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_081701_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_081801_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_081901_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_082001_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_082101_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_082201_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_082301_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_082401_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_082501_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_082601_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_082701_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_082801_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_082901_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_083001_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_083101_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_083201_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_083301_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_083401_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_083501_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_083601_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_083701_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_083801_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_083901_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_084001_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_084101_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_084201_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_084301_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
20211001_084401_2_4,1,2,4,2,20,1,1,1,1,1,1,1,1,1
