serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211015_005401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_005501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_005601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_005701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_005801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_005901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_010001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_010101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_010201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_010301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_010401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_010501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_010601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_010701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_010801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_010901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_011001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_011101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_011201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_011301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_011401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_011501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_011601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_011701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_011801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_011901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_012001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_012101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_012201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_012301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_012401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_012501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_012601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_012701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_012801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_012901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_013001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_013101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_013201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_013301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_013401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_013501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_013601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_013701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_013801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_013901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_014001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_014101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_014201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_014301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_014401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_014501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_014601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_014701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_014801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_014901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_015001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_015101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_015201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_015301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_015401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_015501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_015601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_015701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_015801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_015901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_020001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_020101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_020201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_020301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_020401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_020501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_020601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_020701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_020801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_020901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_021001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_021101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_021201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_021301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_021401_1_2,4,1,2,1,12,1,1,1,0,1,1,1,1,0
20211015_021501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_021601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_021701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_021801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_021901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_022001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_022101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_022201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_022301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_022401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_022501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_022601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_022701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_022801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_022901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_023001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_023101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_023201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_023301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_023401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_023501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_023601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_023701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_023801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_023901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_024001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_024101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_024201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_024301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_024401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_024501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_024601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_024701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_024801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_024901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_025001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_025101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_025201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_025301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_025401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_025501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_025601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_025701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_025801_1_2,4,1,2,1,12,1,1,1,1,1,1,0,1,0
20211015_025901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_030001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_030101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_030201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_030301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_030401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_030501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_030601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_030701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_030801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_030901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_031001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_031101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_031201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_031301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_031401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_031501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_031601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_031701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_031801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_031901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_032001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_032101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_032201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_032301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_032401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_032501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_032601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_032701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_032801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_032901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_033001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_033101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_033201_1_2,4,1,2,1,12,1,1,0,1,1,1,1,1,0
20211015_033301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_033401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_033501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_033601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_033701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_033801_1_2,4,1,2,1,12,1,0,1,1,1,1,1,1,0
20211015_033901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_034001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_034101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_034201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_034301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_034401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_034501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_034601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_034701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_034801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_034901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_035001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_035101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_035201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_035301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_035401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_035501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_035601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_035701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_035801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_035901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_040001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_040101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_040201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_040301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_040401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_040501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_040601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_040701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_040801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_040901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_041001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_041101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_041201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_041301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_041401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_041501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_041601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_041701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_041801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_041901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_042001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_042101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_042201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_042301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_042401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_042501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_042601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_042701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_042801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_042901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_043001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_043101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_043201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_043301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_043401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_043501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_043601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_043701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_043801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_043901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_044001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_044101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_044201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_044301_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_044401_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_044501_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_044601_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_044701_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_044801_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_044901_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_045001_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_045101_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
20211015_045201_1_2,4,1,2,1,12,1,1,1,1,1,1,1,1,1
