serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211013_164901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_165001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_165101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_165201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_165301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_165401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_165501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_165601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_165701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_165801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_165901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_170001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_170101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_170201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_170301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_170401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_170501_2_4,7,2,4,3,22,1,1,1,1,1,1,0,1,0
20211013_170601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_170701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_170801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_170901_2_4,7,2,4,3,22,0,1,1,1,1,1,1,1,0
20211013_171001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_171101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_171201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_171301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_171401_2_4,7,2,4,3,22,1,0,1,1,1,1,1,1,0
20211013_171501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_171601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_171701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_171801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_171901_2_4,7,2,4,3,22,0,1,1,1,1,1,1,1,0
20211013_172001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_172101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_172201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_172301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_172401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_172501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_172601_2_4,7,2,4,3,22,0,1,1,1,1,1,1,1,0
20211013_172701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_172801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_172901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_173001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_173101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_173201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_173301_2_4,7,2,4,3,22,0,1,1,1,1,1,1,1,0
20211013_173401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_173501_2_4,7,2,4,3,22,1,1,0,1,1,1,1,1,0
20211013_173601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_173701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_173801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_173901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_174001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_174101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_174201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_174301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_174401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_174501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_174601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_174701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_174801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_174901_2_4,7,2,4,3,22,1,1,0,1,1,1,1,1,0
20211013_175001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_175101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_175201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_175301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_175401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_175501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_175601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_175701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_175801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_175901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_180001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_180101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_180201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_180301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_180401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_180501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_180601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_180701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_180801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_180901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_181001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_181101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_181201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_181301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_181401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_181501_2_4,7,2,4,3,22,0,1,1,1,1,1,1,1,0
20211013_181601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_181701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_181801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_181901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_182001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_182101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_182201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_182301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_182401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_182501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_182601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_182701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_182801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_182901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_183001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_183101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_183201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_183301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_183401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_183501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_183601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_183701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_183801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_183901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_184001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_184101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_184201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_184301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_184401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_184501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_184601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_184701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_184801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_184901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_185001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_185101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_185201_2_4,7,2,4,3,22,0,1,1,1,1,1,1,1,0
20211013_185301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_185401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_185501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_185601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_185701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_185801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_185901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_190001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_190101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_190201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_190301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_190401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_190501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_190601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_190701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_190801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_190901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_191001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_191101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_191201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_191301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_191401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_191501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_191601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_191701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_191801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_191901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_192001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_192101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_192201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_192301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_192401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_192501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_192601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_192701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_192801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_192901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_193001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_193101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_193201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_193301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_193401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_193501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_193601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_193701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_193801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_193901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_194001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_194101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_194201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_194301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_194401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_194501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_194601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_194701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_194801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_194901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_195001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_195101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_195201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_195301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_195401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_195501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_195601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_195701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_195801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_195901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_200001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_200101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_200201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_200301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_200401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_200501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_200601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_200701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_200801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_200901_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_201001_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_201101_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_201201_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_201301_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_201401_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_201501_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_201601_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_201701_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
20211013_201801_2_4,7,2,4,3,22,1,1,1,1,1,1,1,1,1
