serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211012_153101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_153201_2_6,8,2,6,2,34,1,1,1,1,1,1,0,1,0
20211012_153301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_153401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_153501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_153601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_153701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_153801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_153901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_154001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_154101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_154201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_154301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_154401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_154501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_154601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_154701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_154801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_154901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_155001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_155101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_155201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_155301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_155401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_155501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_155601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_155701_2_6,8,2,6,2,34,1,1,1,0,1,1,1,1,0
20211012_155801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_155901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_160001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_160101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_160201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_160301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_160401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_160501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_160601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_160701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_160801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_160901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_161001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_161101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_161201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_161301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_161401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_161501_2_6,8,2,6,2,34,1,1,1,1,1,1,0,1,0
20211012_161601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_161701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_161801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_161901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_162001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_162101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_162201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_162301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_162401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_162501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_162601_2_6,8,2,6,2,34,1,0,1,1,1,1,1,1,0
20211012_162701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_162801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_162901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_163001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_163101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_163201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_163301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_163401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_163501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_163601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_163701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_163801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_163901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_164001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_164101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_164201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_164301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_164401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_164501_2_6,8,2,6,2,34,1,0,1,1,1,1,1,1,0
20211012_164601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_164701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_164801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_164901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_165001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_165101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_165201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_165301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_165401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_165501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_165601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_165701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_165801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_165901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_170001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_170101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_170201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_170301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_170401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_170501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_170601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_170701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_170801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_170901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_171001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_171101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_171201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_171301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_171401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_171501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_171601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_171701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_171801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_171901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_172001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_172101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_172201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_172301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_172401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_172501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_172601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_172701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_172801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_172901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_173001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_173101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_173201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_173301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_173401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_173501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_173601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_173701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_173801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_173901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_174001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_174101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_174201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_174301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_174401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_174501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_174601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_174701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_174801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_174901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_175001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_175101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_175201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_175301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_175401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_175501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_175601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_175701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_175801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_175901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_180001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_180101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_180201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_180301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_180401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_180501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_180601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_180701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_180801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_180901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_181001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_181101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_181201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_181301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_181401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_181501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_181601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_181701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_181801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_181901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_182001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_182101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_182201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_182301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_182401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_182501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_182601_2_6,8,2,6,2,34,1,1,0,1,1,1,1,1,0
20211012_182701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_182801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_182901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_183001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_183101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_183201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_183301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_183401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_183501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_183601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_183701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_183801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_183901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_184001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_184101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_184201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_184301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_184401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_184501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_184601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_184701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_184801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_184901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_185001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_185101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_185201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_185301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_185401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_185501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_185601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_185701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_185801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_185901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_190001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_190101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_190201_2_6,8,2,6,2,34,1,0,1,1,1,1,1,1,0
20211012_190301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_190401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_190501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_190601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_190701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_190801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_190901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_191001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_191101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_191201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_191301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_191401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_191501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_191601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_191701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_191801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_191901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_192001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_192101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_192201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_192301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_192401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_192501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_192601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_192701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_192801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_192901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_193001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_193101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_193201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_193301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_193401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_193501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_193601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_193701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_193801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_193901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_194001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_194101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_194201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_194301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_194401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_194501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_194601_2_6,8,2,6,2,34,1,1,0,1,1,1,1,1,0
20211012_194701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_194801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_194901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_195001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_195101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_195201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_195301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_195401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_195501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_195601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_195701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_195801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_195901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_200001_2_6,8,2,6,2,34,1,1,0,1,1,1,1,1,0
20211012_200101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_200201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_200301_2_6,8,2,6,2,34,1,1,1,1,1,1,0,1,0
20211012_200401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_200501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_200601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_200701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_200801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_200901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_201001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_201101_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_201201_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_201301_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_201401_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_201501_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_201601_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_201701_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_201801_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_201901_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
20211012_202001_2_6,8,2,6,2,34,1,1,1,1,1,1,1,1,1
