serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211013_072301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_072401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_072501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_072601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_072701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_072801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_072901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_073001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_073101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_073201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_073301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_073401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_073501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_073601_2_4,5,2,4,1,20,1,1,0,1,1,1,1,1,0
20211013_073701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_073801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_073901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_074001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_074101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_074201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_074301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_074401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_074501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_074601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_074701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_074801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_074901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_075001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_075101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_075201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_075301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_075401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_075501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_075601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_075701_2_4,5,2,4,1,20,0,1,1,1,1,1,1,1,0
20211013_075801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_075901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_080001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_080101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_080201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_080301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_080401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_080501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_080601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_080701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_080801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_080901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_081001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_081101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_081201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_081301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_081401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_081501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_081601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_081701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_081801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_081901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_082001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_082101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_082201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_082301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_082401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_082501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_082601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_082701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_082801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_082901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_083001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_083101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_083201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_083301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_083401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_083501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_083601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_083701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_083801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_083901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_084001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_084101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_084201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_084301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_084401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_084501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_084601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_084701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_084801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_084901_2_4,5,2,4,1,20,1,1,0,1,1,1,1,1,0
20211013_085001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_085101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_085201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_085301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_085401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_085501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_085601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_085701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_085801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_085901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_090001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_090101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_090201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_090301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_090401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_090501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_090601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_090701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_090801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_090901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_091001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_091101_2_4,5,2,4,1,20,1,1,1,0,1,1,1,1,0
20211013_091201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_091301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_091401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_091501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_091601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_091701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_091801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_091901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_092001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_092101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_092201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_092301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_092401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_092501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_092601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_092701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_092801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_092901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_093001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_093101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_093201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_093301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_093401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_093501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_093601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_093701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_093801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_093901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_094001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_094101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_094201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_094301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_094401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_094501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_094601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_094701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_094801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_094901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_095001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_095101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_095201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_095301_2_4,5,2,4,1,20,1,1,1,0,1,1,1,1,0
20211013_095401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_095501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_095601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_095701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_095801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_095901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_100001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_100101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_100201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_100301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_100401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_100501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_100601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_100701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_100801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_100901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_101001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_101101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_101201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_101301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_101401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_101501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_101601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_101701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_101801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_101901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_102001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_102101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_102201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_102301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_102401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_102501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_102601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_102701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_102801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_102901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_103001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_103101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_103201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_103301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_103401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_103501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_103601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_103701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_103801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_103901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_104001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_104101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_104201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_104301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_104401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_104501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_104601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_104701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_104801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_104901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_105001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_105101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_105201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_105301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_105401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_105501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_105601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_105701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_105801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_105901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_110001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_110101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_110201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_110301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_110401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_110501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_110601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_110701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_110801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_110901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_111001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_111101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_111201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_111301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_111401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_111501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_111601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_111701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_111801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_111901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_112001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_112101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_112201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_112301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_112401_2_4,5,2,4,1,20,0,1,1,1,1,1,1,1,0
20211013_112501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_112601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_112701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_112801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_112901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_113001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_113101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_113201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_113301_2_4,5,2,4,1,20,1,0,0,1,1,1,1,1,0
20211013_113401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_113501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_113601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_113701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_113801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_113901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_114001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_114101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_114201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_114301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_114401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_114501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_114601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_114701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_114801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_114901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_115001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_115101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_115201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_115301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_115401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_115501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_115601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_115701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_115801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_115901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_120001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_120101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_120201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_120301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_120401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_120501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_120601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_120701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_120801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_120901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_121001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_121101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_121201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_121301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_121401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_121501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_121601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_121701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_121801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_121901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_122001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_122101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_122201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_122301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_122401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_122501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_122601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_122701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_122801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_122901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_123001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_123101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_123201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_123301_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_123401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_123501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_123601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_123701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_123801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_123901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_124001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_124101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_124201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_124301_2_4,5,2,4,1,20,1,1,1,1,1,1,0,1,0
20211013_124401_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_124501_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_124601_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_124701_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_124801_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_124901_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_125001_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_125101_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
20211013_125201_2_4,5,2,4,1,20,1,1,1,1,1,1,1,1,1
