serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211012_073801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_073901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_074001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_074101_2_5,6,2,5,2,26,1,1,1,1,1,1,0,1,0
20211012_074201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_074301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_074401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_074501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_074601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_074701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_074801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_074901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_075001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_075101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_075201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_075301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_075401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_075501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_075601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_075701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_075801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_075901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_080001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_080101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_080201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_080301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_080401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_080501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_080601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_080701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_080801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_080901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_081001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_081101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_081201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_081301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_081401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_081501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_081601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_081701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_081801_2_5,6,2,5,2,26,1,1,1,0,1,1,1,1,0
20211012_081901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_082001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_082101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_082201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_082301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_082401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_082501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_082601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_082701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_082801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_082901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_083001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_083101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_083201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_083301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_083401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_083501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_083601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_083701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_083801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_083901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_084001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_084101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_084201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_084301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_084401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_084501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_084601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_084701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_084801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_084901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_085001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_085101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_085201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_085301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_085401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_085501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_085601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_085701_2_5,6,2,5,2,26,1,1,1,0,1,1,1,1,0
20211012_085801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_085901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_090001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_090101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_090201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_090301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_090401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_090501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_090601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_090701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_090801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_090901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_091001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_091101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_091201_2_5,6,2,5,2,26,1,0,1,1,1,1,1,1,0
20211012_091301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_091401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_091501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_091601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_091701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_091801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_091901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_092001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_092101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_092201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_092301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_092401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_092501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_092601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_092701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_092801_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_092901_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_093001_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_093101_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_093201_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_093301_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_093401_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_093501_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_093601_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
20211012_093701_2_5,6,2,5,2,26,1,1,1,1,1,1,1,1,1
