serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211015_161201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_161301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_161401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_161501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_161601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_161701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_161801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_161901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_162001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_162101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_162201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_162301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_162401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_162501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_162601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_162701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_162801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_162901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_163001_2_6,5,2,6,3,34,1,0,1,1,1,1,1,1,0
20211015_163101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_163201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_163301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_163401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_163501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_163601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_163701_2_6,5,2,6,3,34,0,1,1,1,1,1,1,1,0
20211015_163801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_163901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_164001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_164101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_164201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_164301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_164401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_164501_2_6,5,2,6,3,34,0,1,1,1,1,1,1,1,0
20211015_164601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_164701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_164801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_164901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_165001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_165101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_165201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_165301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_165401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_165501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_165601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_165701_2_6,5,2,6,3,34,1,0,1,1,1,1,1,1,0
20211015_165801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_165901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_170001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_170101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_170201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_170301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_170401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_170501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_170601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_170701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_170801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_170901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_171001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_171101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_171201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_171301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_171401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_171501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_171601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_171701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_171801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_171901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_172001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_172101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_172201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_172301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_172401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_172501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_172601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_172701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_172801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_172901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_173001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_173101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_173201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_173301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_173401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_173501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_173601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_173701_2_6,5,2,6,3,34,0,1,1,1,1,1,1,1,0
20211015_173801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_173901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_174001_2_6,5,2,6,3,34,1,1,1,1,1,1,0,1,0
20211015_174101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_174201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_174301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_174401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_174501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_174601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_174701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_174801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_174901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_175001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_175101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_175201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_175301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_175401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_175501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_175601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_175701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_175801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_175901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_180001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_180101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_180201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_180301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_180401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_180501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_180601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_180701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_180801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_180901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_181001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_181101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_181201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_181301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_181401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_181501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_181601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_181701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_181801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_181901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_182001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_182101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_182201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_182301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_182401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_182501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_182601_2_6,5,2,6,3,34,0,1,1,1,1,1,1,1,0
20211015_182701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_182801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_182901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_183001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_183101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_183201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_183301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_183401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_183501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_183601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_183701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_183801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_183901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_184001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_184101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_184201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_184301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_184401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_184501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_184601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_184701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_184801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_184901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_185001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_185101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_185201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_185301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_185401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_185501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_185601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_185701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_185801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_185901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_190001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_190101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_190201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_190301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_190401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_190501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_190601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_190701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_190801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_190901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_191001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_191101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_191201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_191301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_191401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_191501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_191601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_191701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_191801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_191901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_192001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_192101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_192201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_192301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_192401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_192501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_192601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_192701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_192801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_192901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_193001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_193101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_193201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_193301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_193401_2_6,5,2,6,3,34,1,1,1,0,1,1,1,1,0
20211015_193501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_193601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_193701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_193801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_193901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_194001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_194101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_194201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_194301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_194401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_194501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_194601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_194701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_194801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_194901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_195001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_195101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_195201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_195301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_195401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_195501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_195601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_195701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_195801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_195901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_200001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_200101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_200201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_200301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_200401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_200501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_200601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_200701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_200801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_200901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_201001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_201101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_201201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_201301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_201401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_201501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_201601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_201701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_201801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_201901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_202001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_202101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_202201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_202301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_202401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_202501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_202601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_202701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_202801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_202901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_203001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_203101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_203201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_203301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_203401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_203501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_203601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_203701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_203801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_203901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_204001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_204101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_204201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_204301_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_204401_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_204501_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_204601_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_204701_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_204801_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_204901_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_205001_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_205101_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
20211015_205201_2_6,5,2,6,3,34,1,1,1,1,1,1,1,1,1
