serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211014_001101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_001201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_001301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_001401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_001501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_001601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_001701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_001801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_001901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_002001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_002101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_002201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_002301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_002401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_002501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_002601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_002701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_002801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_002901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_003001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_003101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_003201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_003301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_003401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_003501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_003601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_003701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_003801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_003901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_004001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_004101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_004201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_004301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_004401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_004501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_004601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_004701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_004801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_004901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_005001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_005101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_005201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_005301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_005401_2_4,8,2,4,2,24,1,1,1,0,1,1,1,1,0
20211014_005501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_005601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_005701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_005801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_005901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_010001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_010101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_010201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_010301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_010401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_010501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_010601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_010701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_010801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_010901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_011001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_011101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_011201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_011301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_011401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_011501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_011601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_011701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_011801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_011901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_012001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_012101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_012201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_012301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_012401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_012501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_012601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_012701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_012801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_012901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_013001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_013101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_013201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_013301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_013401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_013501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_013601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_013701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_013801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_013901_2_4,8,2,4,2,24,1,0,1,1,1,1,1,1,0
20211014_014001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_014101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_014201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_014301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_014401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_014501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_014601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_014701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_014801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_014901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_015001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_015101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_015201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_015301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_015401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_015501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_015601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_015701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_015801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_015901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_020001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_020101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_020201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_020301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_020401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_020501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_020601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_020701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_020801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_020901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_021001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_021101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_021201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_021301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_021401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_021501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_021601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_021701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_021801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_021901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_022001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_022101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_022201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_022301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_022401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_022501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_022601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_022701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_022801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_022901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_023001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_023101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_023201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_023301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_023401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_023501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_023601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_023701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_023801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_023901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_024001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_024101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_024201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_024301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_024401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_024501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_024601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_024701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_024801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_024901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_025001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_025101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_025201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_025301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_025401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_025501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_025601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_025701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_025801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_025901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_030001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_030101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_030201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_030301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_030401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_030501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_030601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_030701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_030801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_030901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_031001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_031101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_031201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_031301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_031401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_031501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_031601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_031701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_031801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_031901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_032001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_032101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_032201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_032301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_032401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_032501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_032601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_032701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_032801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_032901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_033001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_033101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_033201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_033301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_033401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_033501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_033601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_033701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_033801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_033901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_034001_2_4,8,2,4,2,24,0,1,1,1,1,1,1,1,0
20211014_034101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_034201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_034301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_034401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_034501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_034601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_034701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_034801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_034901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_035001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_035101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_035201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_035301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_035401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_035501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_035601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_035701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_035801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_035901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_040001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_040101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_040201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_040301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_040401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_040501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_040601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_040701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_040801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_040901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_041001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_041101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_041201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_041301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_041401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_041501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_041601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_041701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_041801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_041901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_042001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_042101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_042201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_042301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_042401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_042501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_042601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_042701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_042801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_042901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_043001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_043101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_043201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_043301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_043401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_043501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_043601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_043701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_043801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_043901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_044001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_044101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_044201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_044301_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_044401_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_044501_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_044601_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_044701_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_044801_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_044901_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_045001_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_045101_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
20211014_045201_2_4,8,2,4,2,24,1,1,1,1,1,1,1,1,1
