serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211014_153701_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_153801_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_153901_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_154001_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_154101_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_154201_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_154301_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_154401_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_154501_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_154601_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_154701_1_1,9,1,1,2,4,1,1,0,1,1,1,1,1,0
20211014_154801_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_154901_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_155001_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_155101_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_155201_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_155301_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_155401_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_155501_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_155601_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_155701_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_155801_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_155901_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_160001_1_1,9,1,1,2,4,1,0,1,1,1,1,0,1,0
20211014_160101_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_160201_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_160301_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_160401_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_160501_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_160601_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_160701_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_160801_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_160901_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_161001_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_161101_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_161201_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_161301_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_161401_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_161501_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_161601_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_161701_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_161801_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_161901_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_162001_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_162101_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_162201_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_162301_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_162401_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_162501_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_162601_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_162701_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_162801_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_162901_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_163001_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_163101_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_163201_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_163301_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_163401_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_163501_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_163601_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_163701_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_163801_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_163901_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_164001_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
20211014_164101_1_1,9,1,1,2,4,1,1,1,1,1,1,1,1,1
