serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211015_001101_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_001201_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_001301_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_001401_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_001501_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_001601_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_001701_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_001801_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_001901_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_002001_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_002101_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_002201_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_002301_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_002401_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_002501_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_002601_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_002701_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_002801_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_002901_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_003001_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_003101_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_003201_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_003301_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_003401_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_003501_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_003601_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_003701_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_003801_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_003901_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_004001_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_004101_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_004201_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_004301_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_004401_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_004501_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_004601_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_004701_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_004801_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_004901_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_005001_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_005101_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_005201_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_005301_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_005401_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_005501_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_005601_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_005701_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_005801_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_005901_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_010001_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_010101_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_010201_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_010301_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_010401_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_010501_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_010601_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_010701_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_010801_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_010901_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_011001_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
20211015_011101_2_5,5,2,5,3,30,1,1,1,1,1,1,1,1,1
