serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211014_162701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_162801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_162901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_163001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_163101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_163201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_163301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_163401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_163501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_163601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_163701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_163801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_163901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_164001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_164101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_164201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_164301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_164401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_164501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_164601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_164701_1_3,3,1,3,3,16,1,0,1,1,1,1,1,1,0
20211014_164801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_164901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_165001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_165101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_165201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_165301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_165401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_165501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_165601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_165701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_165801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_165901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_170001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_170101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_170201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_170301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_170401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_170501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_170601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_170701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_170801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_170901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_171001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_171101_1_3,3,1,3,3,16,1,1,1,1,1,1,0,1,0
20211014_171201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_171301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_171401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_171501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_171601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_171701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_171801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_171901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_172001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_172101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_172201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_172301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_172401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_172501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_172601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_172701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_172801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_172901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_173001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_173101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_173201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_173301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_173401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_173501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_173601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_173701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_173801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_173901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_174001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_174101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_174201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_174301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_174401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_174501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_174601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_174701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_174801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_174901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_175001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_175101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_175201_1_3,3,1,3,3,16,1,1,1,1,1,1,0,1,0
20211014_175301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_175401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_175501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_175601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_175701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_175801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_175901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_180001_1_3,3,1,3,3,16,1,1,1,1,1,1,0,1,0
20211014_180101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_180201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_180301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_180401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_180501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_180601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_180701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_180801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_180901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_181001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_181101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_181201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_181301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_181401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_181501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_181601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_181701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_181801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_181901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_182001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_182101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_182201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_182301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_182401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_182501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_182601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_182701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_182801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_182901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_183001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_183101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_183201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_183301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_183401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_183501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_183601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_183701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_183801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_183901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_184001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_184101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_184201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_184301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_184401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_184501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_184601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_184701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_184801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_184901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_185001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_185101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_185201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_185301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_185401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_185501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_185601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_185701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_185801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_185901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_190001_1_3,3,1,3,3,16,1,1,0,1,1,1,1,1,0
20211014_190101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_190201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_190301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_190401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_190501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_190601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_190701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_190801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_190901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_191001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_191101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_191201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_191301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_191401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_191501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_191601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_191701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_191801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_191901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_192001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_192101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_192201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_192301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_192401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_192501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_192601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_192701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_192801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_192901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_193001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_193101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_193201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_193301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_193401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_193501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_193601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_193701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_193801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_193901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_194001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_194101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_194201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_194301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_194401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_194501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_194601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_194701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_194801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_194901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_195001_1_3,3,1,3,3,16,1,1,1,0,1,1,1,1,0
20211014_195101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_195201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_195301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_195401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_195501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_195601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_195701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_195801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_195901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_200001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_200101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_200201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_200301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_200401_1_3,3,1,3,3,16,1,1,0,1,1,1,1,1,0
20211014_200501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_200601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_200701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_200801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_200901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_201001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_201101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_201201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_201301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_201401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_201501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_201601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_201701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_201801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_201901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_202001_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_202101_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_202201_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_202301_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_202401_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_202501_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_202601_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_202701_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_202801_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
20211014_202901_1_3,3,1,3,3,16,1,1,1,1,1,1,1,1,1
