serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211012_154801_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_154901_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_155001_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_155101_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_155201_2_4,2,2,4,1,22,0,1,1,1,1,1,1,1,0
20211012_155301_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_155401_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_155501_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_155601_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_155701_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_155801_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_155901_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_160001_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_160101_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_160201_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_160301_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_160401_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_160501_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_160601_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_160701_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_160801_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_160901_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_161001_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_161101_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_161201_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_161301_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_161401_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_161501_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_161601_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_161701_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_161801_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_161901_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_162001_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_162101_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_162201_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_162301_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_162401_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_162501_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_162601_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_162701_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_162801_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_162901_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_163001_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_163101_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_163201_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_163301_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_163401_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_163501_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_163601_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_163701_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_163801_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_163901_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_164001_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_164101_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_164201_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_164301_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_164401_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_164501_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_164601_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_164701_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_164801_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_164901_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_165001_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_165101_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_165201_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_165301_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_165401_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_165501_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_165601_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_165701_2_4,2,2,4,1,22,1,1,0,1,1,1,1,1,0
20211012_165801_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_165901_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_170001_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
20211012_170101_2_4,2,2,4,1,22,1,1,1,1,1,1,1,1,1
