serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211014_235901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_000001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_000101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_000201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_000301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_000401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_000501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_000601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_000701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_000801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_000901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_001001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_001101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_001201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_001301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_001401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_001501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_001601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_001701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_001801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_001901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_002001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_002101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_002201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_002301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_002401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_002501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_002601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_002701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_002801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_002901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_003001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_003101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_003201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_003301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_003401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_003501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_003601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_003701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_003801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_003901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_004001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_004101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_004201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_004301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_004401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_004501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_004601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_004701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_004801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_004901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_005001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_005101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_005201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_005301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_005401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_005501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_005601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_005701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_005801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_005901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_010001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_010101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_010201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_010301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_010401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_010501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_010601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_010701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_010801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_010901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_011001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_011101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_011201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_011301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_011401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_011501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_011601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_011701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_011801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_011901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_012001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_012101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_012201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_012301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_012401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_012501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_012601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_012701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_012801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_012901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_013001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_013101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_013201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_013301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_013401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_013501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_013601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_013701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_013801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_013901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_014001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_014101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_014201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_014301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_014401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_014501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_014601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_014701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_014801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_014901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_015001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_015101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_015201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_015301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_015401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_015501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_015601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_015701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_015801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_015901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_020001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_020101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_020201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_020301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_020401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_020501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_020601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_020701_2_4,2,2,4,2,24,1,1,1,0,1,1,1,1,0
20211015_020801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_020901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_021001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_021101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_021201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_021301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_021401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_021501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_021601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_021701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_021801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_021901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_022001_2_4,2,2,4,2,24,1,1,1,0,1,1,1,1,0
20211015_022101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_022201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_022301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_022401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_022501_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_022601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_022701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_022801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_022901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_023001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_023101_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_023201_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_023301_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_023401_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_023501_2_4,2,2,4,2,24,1,1,0,1,1,1,1,1,0
20211015_023601_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_023701_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_023801_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_023901_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
20211015_024001_2_4,2,2,4,2,24,1,1,1,1,1,1,1,1,1
