serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dim_x,dim_y,dim_h,dim_w,hole_x,hole_y,hole_xc,hole_yc,str_x,str_y,hole_d,hole_ratio,prd_dt
20211014_152601_1_1,3,1,1,3,3,49.98012681711745,40.027209882361475,-0.0006831613521184159,0.00045823085683195983,4.004791388736911,3.992837878261245,0.015263205555165003,-0.00048100249788438293,-1.3668659837902677e-05,1.1447983963376007e-05,4.004791388736911,0.9970151977180923,2021-10-14 15:26:01
20211014_152701_1_1,3,1,1,3,3,49.9952386302376,39.96030242194284,0.0002481754312583815,9.515063231274407e-05,3.9737479599209626,4.011774174201586,-0.007771173149186685,0.025548156807871324,4.963981332179953e-06,2.3811289341117534e-06,4.011774174201586,1.0095693573583817,2021-10-14 15:27:01
20211014_152801_1_1,3,1,1,3,3,49.98291719370783,39.998140745418894,0.0005215155431647063,0.0002872655523756734,4.063642330087115,3.944723861719744,0.025347359028240955,0.006341121993628076,1.0433875660829939e-05,7.181972637280016e-06,4.063642330087115,0.9707359903486336,2021-10-14 15:28:01
20211014_152901_1_1,3,1,1,3,3,49.96165777474319,40.02251633134588,0.000241931246102251,0.00017184935775245598,3.9682618676576475,3.9726200007782793,0.010993338758776248,-0.007615557237382606,4.842338242518306e-06,4.2938169186994e-06,3.9726200007782793,1.0010982473601733,2021-10-14 15:29:01
20211014_153001_1_1,3,1,1,3,3,50.04352983835085,40.00078437899881,0.0005572786854440995,0.0006009300644025377,4.038804106284506,4.038673965404504,0.003446146113224066,-0.0061077055302728245,1.1135878848758368e-05,1.5022957017763825e-05,4.038804106284506,0.9999677773725644,2021-10-14 15:30:01
20211014_153101_1_1,3,1,1,3,3,50.027917294171715,40.06735663941843,-8.220804316712615e-05,-0.00010058764865461993,3.9982693526287805,4.044554448747249,-0.030872433566935645,-0.016258449050271767,-1.6432433651740973e-06,-2.510463806231265e-06,4.044554448747249,1.0115762826453993,2021-10-14 15:31:01
20211014_153201_1_1,3,1,1,3,3,49.984893259456236,40.058086827969795,-0.0006548247771967528,0.0005365969611075922,3.938728618010657,4.010891259594803,0.014619181674067146,-0.004875332532252705,-1.310045364702008e-05,1.3395471516451046e-05,4.010891259594803,1.0183213032891294,2021-10-14 15:32:01
20211014_153301_1_1,3,1,1,3,3,50.00324223175916,39.96801566552797,0.00024886784078573623,0.00011024198692609982,3.8821354669862735,4.021292505892565,0.013327616332137164,0.029798426010816705,4.977034081755399e-06,2.7582551970720545e-06,4.021292505892565,1.0358454876419652,2021-10-14 15:33:01
20211014_153401_1_1,3,1,1,3,3,49.95211523467823,39.99632114749383,0.0003820760687729566,-0.00039529978940483235,4.055162608032549,3.9743889383043434,0.03978957646090248,0.009245897166255353,7.64884663998589e-06,-9.883403724734865e-06,4.055162608032549,0.9800812747759591,2021-10-14 15:34:01
20211014_153501_1_1,3,1,1,3,3,49.985474711832474,39.882890091848424,0.000275643647061506,0.00033486796566899684,3.996341062510984,3.9311061617621794,-0.00035885387067232825,0.014702217691044888,5.51447492797855e-06,8.3962813351242e-06,3.996341062510984,0.9836763430026625,2021-10-14 15:35:01
20211014_153601_1_1,3,1,1,3,3,50.054742120324605,39.97901066413405,0.00022714830450550289,2.747441107696886e-05,4.069415429801376,3.9687904577092064,0.0016593268837636487,-0.00851128080201888,4.537997697789954e-06,6.872208846732841e-07,4.069415429801376,0.9752728680991213,2021-10-14 15:36:01
20211014_153701_1_1,3,1,1,3,3,49.96712973302973,39.98794830136049,-0.00031295349188301455,-0.0004512615633352748,4.037289609596719,3.9510674010437095,0.004135887021845315,-0.010077841928973064,-6.263187290426714e-06,-1.1284939150527054e-05,4.037289609596719,0.9786435413629833,2021-10-14 15:37:01
20211014_153801_1_1,3,1,1,3,3,49.97117235920615,39.96598394794429,-0.00030875248199188204,4.8038167623996324e-05,4.014139168972157,3.989148966230889,-0.0078123805790966325,0.001795897194531511,-6.178611935947523e-06,1.201976352854619e-06,4.014139168972157,0.9937744553217205,2021-10-14 15:38:01
20211014_153901_1_1,3,1,1,3,3,49.98483995811442,40.05369682269263,-0.00023981072942278825,-0.00034076551772252396,3.998666508107494,3.9996266594328054,-0.030328145370380408,-0.025745984132271367,-4.797669245790152e-06,-8.507717008769625e-06,3.9996266594328054,1.0002401178801394,2021-10-14 15:39:01
20211014_154001_1_1,3,1,1,3,3,49.94649906764682,39.98114135497838,7.864932870503917e-05,-0.000144285427563177,3.9187449658775737,3.989695104585976,0.002320018377988066,0.017022712058818047,1.5746715019708918e-06,-3.608837133540482e-06,3.989695104585976,1.0181053218125191,2021-10-14 15:40:01
20211014_154101_1_1,3,1,1,3,3,50.01832422397184,40.052829730730295,0.0005250193471602879,0.0001540916372942227,4.0681351157468875,4.054860947873607,0.009923230278204614,-0.03338094246999075,1.0496540124162466e-05,3.847209755968798e-06,4.0681351157468875,0.9967370385949328,2021-10-14 15:41:01
20211014_154201_1_1,3,1,1,3,3,50.0221289285192,39.9976748439832,-0.0005342376168459802,-0.00022879301821824321,3.9880344887782533,4.004070086740853,-0.0013420360956811303,-0.011653824745476965,-1.0680025586463882e-05,-5.720157961948637e-06,4.004070086740853,1.0040209276042427,2021-10-14 15:42:01
20211014_154301_1_1,3,1,1,3,3,50.04901817674207,39.97699369389303,0.0005138091221370747,-9.40640661678062e-06,4.009994905035408,3.935342462611008,0.010695777511126372,0.0012925181636674959,1.0266117915093156e-05,-2.3529549742549958e-07,4.009994905035408,0.9813834071632714,2021-10-14 15:43:01
20211014_154401_1_1,3,1,1,3,3,50.016981570262466,40.023323374372524,-0.00022280102846037938,-0.0003430522030597424,4.026278176836356,3.9595981100217323,-0.01568053247629163,-0.007952555774998716,-4.454507678505043e-06,-8.57130728127898e-06,4.026278176836356,0.9834387829439502,2021-10-14 15:44:01
20211014_154501_1_1,3,1,1,3,3,50.04199636390121,40.01297568449114,-0.0001535592455636999,-0.00017005824815593425,3.9996472800337637,3.952597097827506,0.029400685186463934,-0.010753448227374562,-3.068607504125733e-06,-4.250077512276802e-06,3.9996472800337637,0.9882364171357979,2021-10-14 15:45:01
20211014_154601_1_1,3,1,1,3,3,49.96559251581827,39.9705667864318,0.0003829400983595862,-0.0001427921505560892,3.981317705277545,4.078223515755439,-0.008684866493790437,0.01253313692820011,7.664075998665557e-06,-3.5724324680970165e-06,4.078223515755439,1.0243401350134498,2021-10-14 15:46:01
20211014_154701_1_1,3,1,1,3,3,49.977862796785416,40.00445722517334,0.00013293089472805203,0.0006580939726160528,3.972719289506501,3.9819948822931837,0.011067917841124039,0.011434731998980038,2.659795503232326e-06,1.6450516224025617e-05,3.9819948822931837,1.0023348220980985,2021-10-14 15:47:01
20211014_154801_1_1,3,1,1,3,3,49.98710790025022,39.991245141852744,0.0005016562363136972,-0.00023181368456915815,3.9239450046171416,4.045679973456895,-0.012170259897636032,-0.006806405693413709,1.0035712354368596e-05,-5.796610826867056e-06,4.045679973456895,1.031023617481008,2021-10-14 15:48:01
20211014_154901_1_1,3,1,1,3,3,49.95265822856125,39.99228714528075,7.751871176865392e-05,-0.00022102283223416664,4.013012688072834,4.049077855030957,-0.011700463100249676,0.014938646803068485,1.5518435758506107e-06,-5.526636459456613e-06,4.049077855030957,1.0089870553026938,2021-10-14 15:49:01
20211014_155001_1_1,3,1,1,3,3,50.09597503415502,39.96944051639924,0.00018977051471701857,0.0008099804256119739,3.9935939189792973,4.016878198569136,-0.014693453478310218,0.030327918076067707,3.7881389590208516e-06,2.0264992833203242e-05,4.016878198569136,1.0058304074130278,2021-10-14 15:50:01
20211014_155101_1_1,3,1,1,3,3,49.96782958332318,39.95744476219108,2.7012108471204263e-05,8.071394881055528e-05,3.9562512874655167,3.960818922078326,0.02112914625836475,-0.0034418607655508377,5.405899895283741e-07,2.0199977573873595e-06,3.960818922078326,1.001154536019307,2021-10-14 15:51:01
20211014_155201_1_1,3,1,1,3,3,50.0305967597814,40.074838416853765,-0.00019063282331386678,-0.0008386326563810382,4.082159518342814,4.001482078291686,0.010432013350360852,-0.01437631343908979,-3.8103247944288504e-06,-2.0926663450459358e-05,4.082159518342814,0.9802365782893562,2021-10-14 15:52:01
20211014_155301_1_1,3,1,1,3,3,50.037095911397884,40.002210139989664,-0.0003963467250707618,-0.0008920853860762583,4.075958191134557,4.018753896154946,0.004854802424455098,0.042470221444856064,-7.92105772430487e-06,-2.2300902448998756e-05,4.075958191134557,0.9859654362736022,2021-10-14 15:53:01
20211014_155401_1_1,3,1,1,3,3,49.98326819251193,39.99547739915379,-2.445868892925047e-05,0.0001608330903752326,4.012054207185727,3.980278601104981,0.011622560340672543,0.005899977400832641,-4.893375286115177e-07,4.0212819257068154e-06,4.012054207185727,0.9920799659127648,2021-10-14 15:54:01
20211014_155501_1_1,3,1,1,3,3,50.049070718078184,39.976011812120554,-0.0005029727379444963,0.00038051180166645527,4.0475125504373946,4.012626260404311,-0.012759931275777455,-0.04229785063550931,-1.004959194502722e-05,9.518503332818351e-06,4.0475125504373946,0.9913808074469556,2021-10-14 15:55:01
20211014_155601_1_1,3,1,1,3,3,49.98488820397674,39.968184154137816,-0.0007233197734897454,-0.00039071814857238814,3.9786949269957437,3.9654301022332645,-0.015848366244311594,0.0323303036969395,-1.4470769056000388e-05,-9.775729291718097e-06,3.9786949269957437,0.9966660362239698,2021-10-14 15:56:01
20211014_155701_1_1,3,1,1,3,3,50.012207081243126,40.00852283065683,0.00010429595316653229,0.00023237019341270236,3.9476063107844444,4.008509300572766,-0.005428426362047903,-0.04392729936767423,2.0854099279623286e-06,5.808017316616523e-06,4.008509300572766,1.0154278276488566,2021-10-14 15:57:01
20211014_155801_1_1,3,1,1,3,3,50.009459908986436,40.00483233025354,-0.0001873297898891612,0.00015446023036484385,3.9612930908334225,4.0892622388074,-0.017856085797254187,0.020133483719600744,-3.7458870827656957e-06,3.861039313693954e-06,4.0892622388074,1.0323048926296574,2021-10-14 15:58:01
20211014_155901_1_1,3,1,1,3,3,49.98079256059893,40.03019700804039,0.00016951611625471889,0.0004816517906728894,3.971454116453923,4.039629125163881,0.009673751910115096,0.024451296338332106,3.3916252138096857e-06,1.2032211347252319e-05,4.039629125163881,1.0171662586828099,2021-10-14 15:59:01
20211014_160001_1_1,3,1,1,3,3,49.986350919513974,39.95031042700811,0.00044948223988093745,-0.0005556326384805788,4.032840688839203,3.9894393806305595,0.016931880347212252,-0.05941591252493191,8.992099475408313e-06,-1.3908093142248713e-05,4.032840688839203,0.9892380305701747,2021-10-14 16:00:01
20211014_160101_1_1,3,1,1,3,3,49.99995964235463,39.99637378137094,0.0002212980664490295,0.00033196580394544,4.031471817242288,3.969681739419052,0.023397221475111942,0.005817335724165621,4.425964901411028e-06,8.299897529712039e-06,4.031471817242288,0.984673072112531,2021-10-14 16:01:01
20211014_160201_1_1,3,1,1,3,3,50.02485633036977,39.997241991183,1.9936721657988223e-05,-0.0005703258063618411,4.031092632126845,4.034043235309788,-0.02097300791558933,0.019274039603988057,3.9853631015597273e-07,-1.4259128329087386e-05,4.034043235309788,1.0007319611460743,2021-10-14 16:02:01
20211014_160301_1_1,3,1,1,3,3,50.02503710535989,40.04265030444052,0.00014989575869461564,0.0005270968358812526,4.071988619591564,3.9878170202019785,0.012280014217740333,0.024454092335358914,2.9964147428599342e-06,1.3163385337228798e-05,4.071988619591564,0.9793291172316616,2021-10-14 16:03:01
20211014_160401_1_1,3,1,1,3,3,49.949730908702236,39.96715080635435,-5.8522362600909815e-05,0.0002492506986408745,3.9629554594614302,4.032432288277299,0.00386433064227134,-0.0025171319180582502,-1.1716251826836981e-06,6.236388974748891e-06,4.032432288277299,1.0175315694376517,2021-10-14 16:04:01
20211014_160501_1_1,3,1,1,3,3,50.048979410076605,39.96898486029514,0.00030016851174766764,-0.0009520277086584047,4.009491764591047,3.9705885819702615,0.022337613551814954,0.00825633072275831,5.997495159456404e-06,-2.3819161582063125e-05,4.009491764591047,0.9902972284506604,2021-10-14 16:05:01
20211014_160601_1_1,3,1,1,3,3,50.00498482726835,40.01074359875584,-0.0004203285614254993,-0.0002175218907773572,4.050154759600916,3.9799563699405636,-0.03430854176883785,0.004265261831213923,-8.405733205948075e-06,-5.436587056685475e-06,4.050154759600916,0.9826677265865096,2021-10-14 16:06:01
20211014_160701_1_1,3,1,1,3,3,50.020779664270414,40.02118463200197,-0.0004095911199081489,0.0007773921206363099,4.092550525944351,3.976067145170387,0.028135929765807727,-0.008338644092599577,-8.188419346064646e-06,1.9424515485598274e-05,4.092550525944351,0.9715377049017407,2021-10-14 16:07:01
20211014_160801_1_1,3,1,1,3,3,49.962192265843356,40.02499115435892,0.00011940977493491543,1.3511223734391809e-05,3.9795753271539627,4.030446543206166,0.020832617007188914,0.02367279579543562,2.3900027104405082e-06,3.37569686955955e-07,4.030446543206166,1.0127830765521868,2021-10-14 16:08:01
20211014_160901_1_1,3,1,1,3,3,50.032363884424605,39.968758586845034,0.00017028274514712476,-0.0001649160151786566,3.9485295009095664,4.051861586125076,-0.01965337790237165,-0.008706321950857982,3.4034519244479447e-06,-4.126123027322034e-06,4.051861586125076,1.0261697640075138,2021-10-14 16:09:01
20211014_161001_1_1,3,1,1,3,3,49.992463124931476,39.95875636558558,0.0007848035191998984,-2.1408128195588824e-06,3.9338212279788283,3.906865843793828,0.016224340231330046,0.009601443957107632,1.569843672712564e-05,-5.357556176104255e-08,3.9338212279788283,0.9931477861796862,2021-10-14 16:10:01
20211014_161101_1_1,3,1,1,3,3,50.04840711798022,40.09525093051172,7.526941779160977e-05,0.00019066966564157636,4.007205250940523,3.98117996254468,0.005456996234415856,0.006789672740240219,1.5039323352324781e-06,4.755417692035951e-06,4.007205250940523,0.9935053767486117,2021-10-14 16:11:01
20211014_161201_1_1,3,1,1,3,3,50.0478232040152,39.9694673634767,3.704989457641139e-05,5.489455309797636e-05,3.9850497169205483,3.9754062129625645,0.0037039883918429553,-0.00129741049553346,7.402898308959615e-07,1.3734121748176686e-06,3.9850497169205483,0.9975800793859516,2021-10-14 16:12:01
20211014_161301_1_1,3,1,1,3,3,49.992381919081794,40.06228552459138,7.48908195894594e-05,0.00013194002449813666,4.036107224828145,4.057580821536849,0.009248188930859722,-0.004031542490888092,1.4980446362943556e-06,3.2933723767993237e-06,4.057580821536849,1.0053203731993563,2021-10-14 16:13:01
20211014_161401_1_1,3,1,1,3,3,50.00434173902264,39.94742062571086,-0.00018991395219570672,0.00042009800843015733,4.004476593731031,3.988566475952397,0.013550334303737817,-0.0061522301223210845,-3.7979492498248546e-06,1.051627368801316e-05,4.004476593731031,0.9960269170249263,2021-10-14 16:14:01
20211014_161501_1_1,3,1,1,3,3,49.96076393989951,39.96067695106346,-0.00026971023946437595,0.0006254049920013285,3.986437945542734,4.001462867377483,0.0030195636431573068,0.027916286270243923,-5.398441060445451e-06,1.5650510444735716e-05,4.001462867377483,1.003769009336154,2021-10-14 16:15:01
20211014_161601_1_1,3,1,1,3,3,50.02123603607942,39.99927868833021,0.00044951854130053954,0.00014706855634518274,3.991967613505864,3.9483250186580676,-0.01087619873210274,-0.025629992434080987,8.986554050289958e-06,3.6767802112414095e-06,3.991967613505864,0.9890673975660167,2021-10-14 16:16:01
20211014_161701_1_1,3,1,1,3,3,49.96287321666334,40.02498453685393,0.00017404334265088607,-0.0002376537273913792,4.018746719816506,3.9481528060140185,0.006154058954734106,-0.025507051986972434,3.4834534414413962e-06,-5.937634458610572e-06,4.018746719816506,0.98243384847958,2021-10-14 16:17:01
20211014_161801_1_1,3,1,1,3,3,49.947262802195304,40.03408382193147,6.690303624420968e-05,0.00010584343770662988,3.971905368735454,4.06068941423866,-0.0385590921572165,-0.016739474245917506,1.3394735264906074e-06,2.64383314421315e-06,4.06068941423866,1.0223530112781798,2021-10-14 16:18:01
20211014_161901_1_1,3,1,1,3,3,49.97525862489379,39.99440746317264,-0.00038889177997925164,-0.00023445019666853934,4.0722725940528655,4.078575778451227,-0.03543349793817351,-0.0070791954415785965,-7.781686191925698e-06,-5.8620745134035065e-06,4.078575778451227,1.0015478296830047,2021-10-14 16:19:01
20211014_162001_1_1,3,1,1,3,3,49.99700798696774,40.0409464808678,2.1606626348426093e-05,-0.0004981360797814266,3.919289142855107,3.9768823632192905,-0.019649858787041077,0.018697005232412547,4.3215838743906625e-07,-1.2440666956247998e-05,3.9768823632192905,1.0146948128257332,2021-10-14 16:20:01
20211014_162101_1_1,3,1,1,3,3,50.00627765707232,39.98205641595454,-0.00020778229371492117,0.0005148136393580787,3.9717881762489498,4.021655403389378,-0.02105788439478898,0.019329278148203077,-4.155124185403846e-06,1.2876117076175355e-05,4.021655403389378,1.0125553591801877,2021-10-14 16:21:01
20211014_162201_1_1,3,1,1,3,3,50.03121100967236,40.00544378440761,-0.00040584139197323403,0.00012254648988062157,3.922600544360756,3.9816162629708876,0.0011263071173881001,0.03174699929089106,-8.11176431237641e-06,3.06324535583292e-06,3.9816162629708876,1.0150450493091818,2021-10-14 16:22:01
20211014_162301_1_1,3,1,1,3,3,49.95987139849735,40.0545391944896,0.0001216035617344364,5.039668274516969e-05,3.9317811229693294,4.005295577193111,-0.027145792944530466,0.014982157610930576,2.4340247148453207e-06,1.2582015361720323e-06,4.005295577193111,1.0186974940680988,2021-10-14 16:23:01
20211014_162401_1_1,3,1,1,3,3,49.98994434295578,40.04334119921533,-0.00019336257016548848,-0.00042851660458103686,3.954532019589595,3.975605700347037,-0.0023938001278360336,-0.014495054743237272,-3.868029314834309e-06,-1.0701319913569897e-05,3.975605700347037,1.005328994847696,2021-10-14 16:24:01
20211014_162501_1_1,3,1,1,3,3,49.98295136947133,39.990055418673094,-0.00027576179414693156,0.00021184282163231978,3.9928618014393726,4.061514485642523,0.0061651235535836665,0.009777932779235277,-5.517117068748402e-06,5.2973875483403595e-06,4.061514485642523,1.0171938543373584,2021-10-14 16:25:01
20211014_162601_1_1,3,1,1,3,3,50.03844316430979,40.005298006282445,3.8678376966248816e-05,-0.00028645569392646996,3.9760503656946,4.050005570527399,0.025139477775783944,0.00582793046021585,7.729732285883025e-07,-7.1604439462364425e-06,4.050005570527399,1.0186001680136865,2021-10-14 16:26:01
20211014_162701_1_1,3,1,1,3,3,49.99984750566826,40.00176996829027,0.0004966426992870213,0.000670752486827975,4.010408105224555,4.009098658356932,0.011115512222407265,-0.03555050126487554,9.932884279911438e-06,1.676807019688594e-05,4.010408105224555,0.9996734878762296,2021-10-14 16:27:01
20211014_162801_1_1,3,1,1,3,3,50.00289940302464,40.01240647043037,0.00010853154424512985,-1.3049410351203922e-05,3.982477383744168,3.9713151179366815,-0.00976304047829687,0.045962482010258106,2.170505021526109e-06,-3.261341044520176e-07,3.982477383744168,0.9971971552549052,2021-10-14 16:28:01
20211014_162901_1_1,3,1,1,3,3,49.98420600815295,40.06960168225747,5.2153577780452036e-05,0.0003571634769363615,3.9178861033973904,3.9597256163253545,0.0054143089935904404,-0.01707853728446532,1.043401144992585e-06,8.913576924686798e-06,3.9597256163253545,1.0106791039412,2021-10-14 16:29:01
20211014_163001_1_1,3,1,1,3,3,50.01815348465516,40.04917563601412,0.0003736546671102739,-0.0006049171571240705,4.005066342305986,4.013058018937899,-0.014475968443542243,-0.009890938495774378,7.4703810732418516e-06,-1.5104359765650215e-05,4.013058018937899,1.0019953918234754,2021-10-14 16:30:01
20211014_163101_1_1,3,1,1,3,3,50.019362022215034,39.934677913542174,0.00028028443916071675,-0.0004043827719600073,3.980217919144948,3.9835610093366305,0.01619118030059,0.010623735112110816,5.60351887407589e-06,-1.012610575789514e-05,3.9835610093366305,1.000839926421014,2021-10-14 16:31:01
20211014_163201_1_1,3,1,1,3,3,50.027536629060464,39.975423439911566,-0.0010217527296751384,0.00021440678916140554,3.9792163526568944,4.042953045606908,0.004392774517892062,-0.024626344473278227,-2.042380653781008e-05,5.3634651171034566e-06,4.042953045606908,1.016017398226527,2021-10-14 16:32:01
