serial_no,wo_no,plant_cd,line_cd,item_cd,worker_no,dimcheck_x,dimcheck_y,holecheck_xc,holecheck_yc,dimcheck_hx,dimcheck_wy,holecheck_d,holecheck_ratio,check_result
20211017_081301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_081401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_081501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_081601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_081701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_081801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_081901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_082001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_082101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_082201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_082301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_082401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_082501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_082601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_082701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_082801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_082901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_083001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_083101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_083201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_083301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_083401_2_5,11,2,5,1,26,1,1,0,1,1,1,1,1,0
20211017_083501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_083601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_083701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_083801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_083901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_084001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_084101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_084201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_084301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_084401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_084501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_084601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_084701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_084801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_084901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_085001_2_5,11,2,5,1,26,1,1,0,1,1,1,1,1,0
20211017_085101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_085201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_085301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_085401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_085501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_085601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_085701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_085801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_085901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_090001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_090101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_090201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_090301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_090401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_090501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_090601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_090701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_090801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_090901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_091001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_091101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_091201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_091301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_091401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_091501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_091601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_091701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_091801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_091901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_092001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_092101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_092201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_092301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_092401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_092501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_092601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_092701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_092801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_092901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_093001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_093101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_093201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_093301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_093401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_093501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_093601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_093701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_093801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_093901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_094001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_094101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_094201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_094301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_094401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_094501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_094601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_094701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_094801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_094901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_095001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_095101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_095201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_095301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_095401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_095501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_095601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_095701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_095801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_095901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_100001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_100101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_100201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_100301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_100401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_100501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_100601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_100701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_100801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_100901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_101001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_101101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_101201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_101301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_101401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_101501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_101601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_101701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_101801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_101901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_102001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_102101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_102201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_102301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_102401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_102501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_102601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_102701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_102801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_102901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_103001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_103101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_103201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_103301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_103401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_103501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_103601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_103701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_103801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_103901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_104001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_104101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_104201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_104301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_104401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_104501_2_5,11,2,5,1,26,1,1,0,1,1,1,1,1,0
20211017_104601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_104701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_104801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_104901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_105001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_105101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_105201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_105301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_105401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_105501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_105601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_105701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_105801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_105901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_110001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_110101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_110201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_110301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_110401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_110501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_110601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_110701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_110801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_110901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_111001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_111101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_111201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_111301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_111401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_111501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_111601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_111701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_111801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_111901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_112001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_112101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_112201_2_5,11,2,5,1,26,1,1,1,0,1,1,1,1,0
20211017_112301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_112401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_112501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_112601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_112701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_112801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_112901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_113001_2_5,11,2,5,1,26,1,0,1,1,1,1,1,1,0
20211017_113101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_113201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_113301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_113401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_113501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_113601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_113701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_113801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_113901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_114001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_114101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_114201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_114301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_114401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_114501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_114601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_114701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_114801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_114901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_115001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_115101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_115201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_115301_2_5,11,2,5,1,26,1,1,0,1,1,1,1,1,0
20211017_115401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_115501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_115601_2_5,11,2,5,1,26,0,1,1,1,1,1,1,1,0
20211017_115701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_115801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_115901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_120001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_120101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_120201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_120301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_120401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_120501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_120601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_120701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_120801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_120901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_121001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_121101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_121201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_121301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_121401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_121501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_121601_2_5,11,2,5,1,26,1,1,1,1,1,1,0,1,0
20211017_121701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_121801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_121901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_122001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_122101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_122201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_122301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_122401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_122501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_122601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_122701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_122801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_122901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_123001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_123101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_123201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_123301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_123401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_123501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_123601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_123701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_123801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_123901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_124001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_124101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_124201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_124301_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_124401_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_124501_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_124601_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_124701_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_124801_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_124901_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_125001_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_125101_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
20211017_125201_2_5,11,2,5,1,26,1,1,1,1,1,1,1,1,1
